path,y_true,y_pred,error,abs_error,display_name,method,stem
.\data\combined_514\images\20260430_111919.jpg,3.0,5.14453125,2.14453125,2.14453125,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_111919
.\data\combined_514\images\20260430_111941.jpg,5.0,7.81640625,2.81640625,2.81640625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_111941
.\data\combined_514\images\20260430_111952.jpg,24.0,21.4375,-2.5625,2.5625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_111952
.\data\combined_514\images\20260430_112049.jpg,23.0,36.875,13.875,13.875,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_112049
.\data\combined_514\images\20260430_112103.jpg,23.0,26.109375,3.109375,3.109375,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_112103
.\data\combined_514\images\20260430_112241.jpg,40.0,41.34375,1.34375,1.34375,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_112241
.\data\combined_514\images\20260430_112314.jpg,61.0,67.9375,6.9375,6.9375,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_112314
.\data\combined_514\images\20260430_112502.jpg,142.0,72.9375,-69.0625,69.0625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_112502
.\data\combined_514\images\20260430_112536.jpg,13.0,7.3125,-5.6875,5.6875,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_112536
.\data\combined_514\images\20260430_113032.jpg,18.0,17.84375,-0.15625,0.15625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113032
.\data\combined_514\images\20260430_113107.jpg,37.0,26.53125,-10.46875,10.46875,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113107
.\data\combined_514\images\20260430_113229.jpg,56.0,62.28125,6.28125,6.28125,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113229
.\data\combined_514\images\20260430_113251.jpg,13.0,24.203125,11.203125,11.203125,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113251
.\data\combined_514\images\20260430_113345.jpg,11.0,19.984375,8.984375,8.984375,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113345
.\data\combined_514\images\20260430_113507.jpg,16.0,12.34375,-3.65625,3.65625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113507
.\data\combined_514\images\20260430_113627.jpg,44.0,40.84375,-3.15625,3.15625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113627
.\data\combined_514\images\20260430_113730.jpg,51.0,38.59375,-12.40625,12.40625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113730
.\data\combined_514\images\20260430_113818.jpg,33.0,27.984375,-5.015625,5.015625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113818
.\data\combined_514\images\20260430_113824.jpg,40.0,31.34375,-8.65625,8.65625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113824
.\data\combined_514\images\20260430_113919.jpg,92.0,79.125,-12.875,12.875,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_113919
.\data\combined_514\images\20260430_114008.jpg,34.0,32.65625,-1.34375,1.34375,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_114008
.\data\combined_514\images\20260430_114051.jpg,26.0,20.671875,-5.328125,5.328125,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_114051
.\data\combined_514\images\20260430_114124.jpg,80.0,77.0625,-2.9375,2.9375,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_114124
.\data\combined_514\images\20260430_114129.jpg,21.0,19.84375,-1.15625,1.15625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_114129
.\data\combined_514\images\20260430_114341.jpg,34.0,34.8125,0.8125,0.8125,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_114341
.\data\combined_514\images\20260430_114516.jpg,29.0,26.578125,-2.421875,2.421875,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_114516
.\data\combined_514\images\20260430_114527.jpg,23.0,18.609375,-4.390625,4.390625,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_114527
.\data\combined_514\images\20260430_114546.jpg,140.0,68.5625,-71.4375,71.4375,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_114546
.\data\combined_514\images\20260430_114601.jpg,41.0,23.203125,-17.796875,17.796875,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_114601
.\data\combined_514\images\20260430_114650.jpg,19.0,18.328125,-0.671875,0.671875,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_114650
.\data\combined_514\images\20260430_115015.jpg,12.0,8.1953125,-3.8046875,3.8046875,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_115015
.\data\combined_514\images\20260430_115039.jpg,2.0,11.6796875,9.6796875,9.6796875,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_115039
.\data\combined_514\images\20260430_115223.jpg,25.0,24.21875,-0.78125,0.78125,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_115223
.\data\combined_514\images\20260430_115310.jpg,28.0,22.3125,-5.6875,5.6875,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_115310
.\data\combined_514\images\20260430_115351.jpg,18.0,25.109375,7.109375,7.109375,BerryMTL-SpecialistGuidedDistill (ours),berrymtl_specialist_guided_distill,20260430_115351
.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,154.0,139.875,-14.125,14.125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00007_20260212_161655_f00000198_t000006.601s
.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,136.0,140.125,4.125,4.125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00019_20260212_161655_f00000327_t000010.901s
.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,174.0,177.75,3.75,3.75,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00082_20260212_161655_f00001136_t000037.870s
.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,155.0,180.75,25.75,25.75,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00127_20260212_161655_f00001703_t000056.772s
.\data\combined_514\images\00140_20260212_161655_f00001835_t000061.173s.jpg,196.0,177.125,-18.875,18.875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00140_20260212_161655_f00001835_t000061.173s
.\data\combined_514\images\00223_20260212_161655_f00002878_t000095.943s.jpg,143.0,161.375,18.375,18.375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00223_20260212_161655_f00002878_t000095.943s
.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,171.0,156.25,-14.75,14.75,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00227_20260212_161655_f00002930_t000097.676s
.\data\combined_514\images\00246_20260212_161655_f00003255_t000108.511s.jpg,131.0,163.125,32.125,32.125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00246_20260212_161655_f00003255_t000108.511s
.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,172.0,159.875,-12.125,12.125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00257_20260212_161655_f00003374_t000112.478s
.\data\combined_514\images\00321_20260212_164110_f00000473_t000015.769s.jpg,133.0,136.125,3.125,3.125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00321_20260212_164110_f00000473_t000015.769s
.\data\combined_514\images\00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,86.0,121.75,35.75,35.75,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00587_dji_fly_20260217_114201_0_f00000392_t000013.067s
.\data\combined_514\images\00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,269.0,279.5,10.5,10.5,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00611_dji_fly_20260217_114201_0_f00000658_t000021.933s
.\data\combined_514\images\00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,269.0,290.0,21.0,21.0,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,00669_dji_fly_20260217_114521_0_f00000372_t000012.400s
.\data\combined_514\images\20260430_105347.jpg,51.0,40.09375,-10.90625,10.90625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_105347
.\data\combined_514\images\20260430_105507.jpg,38.0,28.8125,-9.1875,9.1875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_105507
.\data\combined_514\images\20260430_105529.jpg,23.0,28.515625,5.515625,5.515625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_105529
.\data\combined_514\images\20260430_105552.jpg,102.0,85.3125,-16.6875,16.6875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_105552
.\data\combined_514\images\20260430_105607.jpg,33.0,28.484375,-4.515625,4.515625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_105607
.\data\combined_514\images\20260430_105707.jpg,33.0,32.5,-0.5,0.5,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_105707
.\data\combined_514\images\20260430_105805.jpg,18.0,28.4375,10.4375,10.4375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_105805
.\data\combined_514\images\20260430_105937.jpg,53.0,52.4375,-0.5625,0.5625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_105937
.\data\combined_514\images\20260430_110121.jpg,29.0,32.90625,3.90625,3.90625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_110121
.\data\combined_514\images\20260430_110309.jpg,38.0,24.609375,-13.390625,13.390625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_110309
.\data\combined_514\images\20260430_110337.jpg,22.0,15.828125,-6.171875,6.171875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_110337
.\data\combined_514\images\20260430_110428.jpg,22.0,15.8515625,-6.1484375,6.1484375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_110428
.\data\combined_514\images\20260430_110502.jpg,16.0,14.078125,-1.921875,1.921875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_110502
.\data\combined_514\images\20260430_110635.jpg,30.0,32.40625,2.40625,2.40625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_110635
.\data\combined_514\images\20260430_110647.jpg,60.0,56.09375,-3.90625,3.90625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_110647
.\data\combined_514\images\20260430_110740.jpg,30.0,40.21875,10.21875,10.21875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_110740
.\data\combined_514\images\20260430_110757.jpg,21.0,18.109375,-2.890625,2.890625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_110757
.\data\combined_514\images\20260430_110820.jpg,4.0,2.142578125,-1.857421875,1.857421875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_110820
.\data\combined_514\images\20260430_111052.jpg,10.0,12.859375,2.859375,2.859375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111052
.\data\combined_514\images\20260430_111109.jpg,36.0,36.6875,0.6875,0.6875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111109
.\data\combined_514\images\20260430_111122.jpg,34.0,39.65625,5.65625,5.65625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111122
.\data\combined_514\images\20260430_111129.jpg,56.0,67.4375,11.4375,11.4375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111129
.\data\combined_514\images\20260430_111135.jpg,50.0,45.125,-4.875,4.875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111135
.\data\combined_514\images\20260430_111203.jpg,10.0,17.078125,7.078125,7.078125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111203
.\data\combined_514\images\20260430_111251.jpg,24.0,33.09375,9.09375,9.09375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111251
.\data\combined_514\images\20260430_111306.jpg,53.0,48.3125,-4.6875,4.6875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111306
.\data\combined_514\images\20260430_111434.jpg,58.0,66.5625,8.5625,8.5625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111434
.\data\combined_514\images\20260430_111507.jpg,45.0,54.53125,9.53125,9.53125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111507
.\data\combined_514\images\20260430_111630.jpg,60.0,83.8125,23.8125,23.8125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111630
.\data\combined_514\images\20260430_111919.jpg,3.0,4.81640625,1.81640625,1.81640625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111919
.\data\combined_514\images\20260430_111941.jpg,5.0,7.89453125,2.89453125,2.89453125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111941
.\data\combined_514\images\20260430_111952.jpg,24.0,20.921875,-3.078125,3.078125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_111952
.\data\combined_514\images\20260430_112049.jpg,23.0,39.0,16.0,16.0,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_112049
.\data\combined_514\images\20260430_112103.jpg,23.0,25.9375,2.9375,2.9375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_112103
.\data\combined_514\images\20260430_112241.jpg,40.0,33.59375,-6.40625,6.40625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_112241
.\data\combined_514\images\20260430_112314.jpg,61.0,62.09375,1.09375,1.09375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_112314
.\data\combined_514\images\20260430_112502.jpg,142.0,72.5,-69.5,69.5,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_112502
.\data\combined_514\images\20260430_112536.jpg,13.0,7.40234375,-5.59765625,5.59765625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_112536
.\data\combined_514\images\20260430_113032.jpg,18.0,17.703125,-0.296875,0.296875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113032
.\data\combined_514\images\20260430_113107.jpg,37.0,30.59375,-6.40625,6.40625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113107
.\data\combined_514\images\20260430_113229.jpg,56.0,62.375,6.375,6.375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113229
.\data\combined_514\images\20260430_113251.jpg,13.0,23.3125,10.3125,10.3125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113251
.\data\combined_514\images\20260430_113345.jpg,11.0,20.421875,9.421875,9.421875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113345
.\data\combined_514\images\20260430_113507.jpg,16.0,12.5625,-3.4375,3.4375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113507
.\data\combined_514\images\20260430_113627.jpg,44.0,43.65625,-0.34375,0.34375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113627
.\data\combined_514\images\20260430_113730.jpg,51.0,39.0625,-11.9375,11.9375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113730
.\data\combined_514\images\20260430_113818.jpg,33.0,27.921875,-5.078125,5.078125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113818
.\data\combined_514\images\20260430_113824.jpg,40.0,32.75,-7.25,7.25,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113824
.\data\combined_514\images\20260430_113919.jpg,92.0,74.5,-17.5,17.5,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_113919
.\data\combined_514\images\20260430_114008.jpg,34.0,35.53125,1.53125,1.53125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_114008
.\data\combined_514\images\20260430_114051.jpg,26.0,23.546875,-2.453125,2.453125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_114051
.\data\combined_514\images\20260430_114124.jpg,80.0,76.875,-3.125,3.125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_114124
.\data\combined_514\images\20260430_114129.jpg,21.0,20.109375,-0.890625,0.890625,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_114129
.\data\combined_514\images\20260430_114341.jpg,34.0,37.0,3.0,3.0,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_114341
.\data\combined_514\images\20260430_114516.jpg,29.0,29.46875,0.46875,0.46875,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_114516
.\data\combined_514\images\20260430_114527.jpg,23.0,18.75,-4.25,4.25,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_114527
.\data\combined_514\images\20260430_114546.jpg,140.0,74.5625,-65.4375,65.4375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_114546
.\data\combined_514\images\20260430_114601.jpg,41.0,24.171875,-16.828125,16.828125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_114601
.\data\combined_514\images\20260430_114650.jpg,19.0,17.671875,-1.328125,1.328125,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_114650
.\data\combined_514\images\20260430_115015.jpg,12.0,8.765625,-3.234375,3.234375,BerryMTL-SpecialistAdapterFusion (ours),berrymtl_specialist_adapter_fusion,20260430_115015
